a,b,c,d,e,f,g,h,i
1.8592,-0.23926,-1.8506,2.1052,236.34,-299.98,57.654,307.33,581.53
1.8599,0.44922,-2.1484,1.7273,285.19,-280.68,-10.934,307.33,581.75
1.8606,1.1328,-2.4854,1.3887,307.39,-244.04,-70.577,307.34,581.96
1.8613,1.582,-2.6318,1.0796,307.89,-187.12,-128.23,307.35,582.18
1.862,1.8018,-2.4805,0.71646,304.43,-117.32,-192.35,307.37,582.39
1.8627,2.0508,-2.1484,0.14722,294.56,-46.037,-253.48,307.38,582.61
1.8634,2.3486,-1.7676,-0.52017,269.89,22.276,-296.22,307.38,582.82
1.8641,2.6123,-1.4453,-1.0992,224.99,80.193,-311.63,307.38,583.04
1.8648,2.627,-1.1182,-1.4624,165.29,139.6,-311.14,307.39,583.25
1.8655,2.4365,-0.71777,-1.693,96.708,204.44,-306.17,307.39,583.47
1.8662,2.0801,-0.097656,-1.9629,23.684,262.86,-292.75,307.4,583.69
1.8669,1.665,0.61523,-2.2671,-41.94,299.49,-265.41,307.4,583.9
1.8676,1.2988,1.2207,-2.5027,-97.695,309.39,-217.2,307.41,584.12
1.8683,0.92773,1.5625,-2.4683,-157.4,305.92,-152.09,307.42,584.33
1.869,0.47852,1.7725,-2.2377,-223.51,298.99,-82.009,307.43,584.55
1.8697,-0.2002,2.0703,-1.8893,-277.3,283.15,-12.426,307.44,584.76
1.8704,-0.90332,2.4023,-1.5163,-307.89,252.95,49.702,307.45,584.98
1.8711,-1.4648,2.6318,-1.1974,-312.82,201.47,106.36,307.46,585.19
1.8718,-1.7529,2.5635,-0.83914,-309.37,134.15,168.99,307.47,585.41
1.8725,-1.9873,2.29,-0.33369,-302.95,62.372,233.6,307.47,585.62
1.8732,-2.3047,1.9092,0.34351,-282.72,-6.9303,282.31,307.46,585.84
1.8739,-2.5684,1.5381,0.98145,-244.73,-68.313,305.67,307.44,586.05
1.8746,-2.6807,1.2109,1.4231,-187.99,-125.24,308.15,307.43,586.27
1.8753,-2.5049,0.81055,1.6734,-120.89,-189.59,304.18,307.42,586.48
1.876,-2.1826,0.24902,1.9187,-49.341,-251.96,292.75,307.42,586.7
1.8767,-1.7676,-0.46387,2.2279,19.736,-295.53,271.37,307.41,586.91
1.8774,-1.4014,-1.0938,2.488,77.958,-311.86,230.12,307.4,587.13
1.8781,-1.0547,-1.499,2.5469,134.7,-311.37,168.49,307.4,587.34
1.8788,-0.61035,-1.7188,2.3358,199.83,-305.92,97.913,307.39,587.56
1.8795,-0.0097656,-1.9824,2.012,260.52,-292.06,28.33,307.39,587.77
1.8802,0.72754,-2.3242,1.6292,299.01,-267.31,-36.78,307.39,587.99
1.8809,1.3135,-2.5928,1.3102,307.89,-223.75,-94.931,307.39,588.2
1.8816,1.6797,-2.6416,0.99617,306.41,-158.9,-154.57,307.39,588.42
1.8823,1.9043,-2.4268,0.56433,303.45,-86.133,-218.69,307.4,588.63
1.883,2.2119,-2.0752,-0.078516,285.68,-16.831,-275.35,307.4,588.85
1.8837,2.5146,-1.6699,-0.78025,252.13,46.532,-307.66,307.4,589.06
1.8844,2.6904,-1.3623,-1.2661,201.8,106.43,-310.64,307.39,589.28
1.8851,2.6367,-1.0254,-1.5703,138.15,167.81,-308.65,307.38,589.49
1.8858,2.3584,-0.52246,-1.8059,63.65,229.69,-303.18,307.36,589.71
1.8865,1.9434,0.18066,-2.1052,-6.4143,281.17,-284.3,307.35,589.93
1.8872,1.5283,0.88379,-2.3947,-64.143,308.4,-246.52,307.33,590.14
1.8879,1.1914,1.3477,-2.5174,-121.87,307.9,-190.86,307.32,590.36
1.8886,0.79102,1.6064,-2.3849,-187,301.96,-124.26,307.32,590.57
1.8893,0.25879,1.8213,-2.0856,-247.2,294.04,-51.69,307.31,590.79
1.89,-0.46875,2.1387,-1.693,-292.59,274.24,16.402,307.31,591
1.8907,-1.1182,2.4365,-1.3446,-312.82,233.65,73.559,307.3,591.22
1.8914,-1.5137,2.5635,-1.0747,-312.33,173.75,131.71,307.29,591.43
1.8921,-1.7529,2.4219,-0.69683,-307.39,104.94,197.81,307.28,591.65
1.8928,-2.0068,2.0947,-0.11777,-296.54,32.176,257.46,307.29,591.86
1.8935,-2.334,1.6895,0.59377,-269.89,-34.651,295.23,307.29,592.08
1.8942,-2.5586,1.3623,1.1434,-222.53,-92.074,308.15,307.29,592.29
1.8949,-2.5928,1.0791,1.4771,-159.86,-151.48,307.16,307.28,592.51
1.8956,-2.3682,0.62988,1.7175,-90.787,-217.31,301.2,307.28,592.72
1.8963,-1.9922,-0.0097656,1.9923,-19.243,-273.25,286.28,307.28,592.94
1.897,-1.582,-0.75684,2.3358,45.394,-305.92,256.96,307.27,593.15
1.8977,-1.2256,-1.3086,2.5223,100.66,-313.35,205.27,307.25,593.37
1.8984,-0.86914,-1.6064,2.4732,161.84,-309.39,139.17,307.24,593.58
1.8991,-0.34668,-1.8311,2.1886,227.95,-300.97,69.086,307.24,593.8
1.8998,0.33691,-2.124,1.8108,279.27,-283.65,-0.99404,307.23,594.01
1.9005,1.0693,-2.4658,1.4329,304.43,-252.95,-62.625,307.23,594.23
1.9012,1.5283,-2.6221,1.1287,308.87,-197.51,-118.29,307.24,594.44
1.9019,1.7871,-2.5488,0.80479,305.91,-127.72,-180.92,307.24,594.66
1.9026,2.0215,-2.2461,0.2699,297.03,-57.917,-246.03,307.25,594.87
1.9033,2.3291,-1.8604,-0.4073,273.35,11.385,-292.25,307.27,595.09
1.904,2.5928,-1.4795,-1.0551,233.88,72.768,-310.14,307.28,595.3
1.9047,2.6416,-1.1768,-1.4133,176.64,130.69,-310.14,307.29,595.52
1.9054,2.5,-0.81055,-1.6586,106.58,193.06,-308.15,307.3,595.73
1.9061,2.168,-0.22949,-1.9089,34.539,254.44,-296.72,307.31,595.95
1.9068,1.7676,0.49316,-2.2426,-31.578,297.01,-269.88,307.31,596.16
1.9075,1.3672,1.1475,-2.4929,-88.813,309.39,-225.15,307.32,596.38
1.9082,1.04,1.4941,-2.5125,-149.01,304.93,-164.02,307.32,596.59
1.9089,0.5957,1.7236,-2.3162,-213.15,300.48,-93.44,307.33,596.81
1.9096,-0.048828,2.002,-1.9678,-268.91,287.61,-21.869,307.33,597.02
1.9103,-0.81543,2.3633,-1.5703,-305.42,259.39,41.75,307.34,597.24
1.911,-1.4062,2.6172,-1.2317,-313.81,210.38,96.422,307.34,597.45
1.9117,-1.6992,2.6221,-0.94709,-310.35,145.04,159.05,307.34,597.67
1.9124,-1.9482,2.3926,-0.48091,-304.43,74.748,224.16,307.34,597.88
1.9131,-2.2461,2.002,0.2012,-286.67,3.9602,276.84,307.35,598.1
1.9138,-2.5635,1.5869,0.92256,-252.62,-59.897,303.18,307.34,598.31
1.9145,-2.6807,1.25,1.3838,-197.36,-117.32,307.66,307.33,598.53
1.9152,-2.5928,0.9375,1.6292,-130.75,-178.7,305.67,307.32,598.74
1.9159,-2.2998,0.40039,1.8795,-59.209,-242.56,296.72,307.3,598.96
1.9166,-1.875,-0.30762,2.1739,8.3879,-291.57,275.35,307.29,599.17
1.9173,-1.4697,-1.0254,2.488,68.09,-311.86,237.58,307.28,599.39
1.918,-1.1328,-1.46,2.5763,126.81,-310.38,179.92,307.27,599.61
1.9187,-0.77148,-1.6797,2.4389,190.46,-305.92,109.84,307.26,599.82
1.9194,-0.15625,-1.9385,2.115,250.65,-297.01,37.277,307.25,600.04
1.9201,0.58105,-2.2754,1.7224,294.56,-272.76,-28.33,307.25,600.25
1.9208,1.2598,-2.6025,1.3789,309.86,-229.69,-84.494,307.24,600.47
1.9215,1.626,-2.6807,1.0894,306.9,-169.3,-144.63,307.24,600.68
1.9222,1.8604,-2.5195,0.70173,301.97,-99.004,-210.24,307.23,600.9
1.9229,2.1582,-2.1729,0.063794,289.63,-26.731,-266.9,307.23,601.11
1.9236,2.4902,-1.7822,-0.64285,260.03,39.602,-302.69,307.23,601.33
1.9243,2.7148,-1.4307,-1.2268,209.7,95.539,-312.13,307.23,601.54
1.925,2.6562,-1.0938,-1.5311,148.02,156.43,-310.14,307.23,601.76
1.9257,2.4414,-0.63965,-1.7715,76.972,221.77,-303.68,307.23,601.97
1.9264,2.0361,0.039062,-2.0561,4.4407,275.23,-287.28,307.22,602.19
1.9271,1.6162,0.77637,-2.3751,-57.729,304.93,-254.47,307.21,602.4
1.9278,1.2549,1.3232,-2.5567,-112.5,308.4,-200.8,307.21,602.62
1.9285,0.88867,1.5723,-2.4438,-175.65,303.45,-134.69,307.2,602.83
1.9292,0.39062,1.7871,-2.1788,-239.3,295.53,-63.619,307.19,603.05
1.9299,-0.3125,2.0947,-1.8059,-287.66,277.71,5.9643,307.18,603.26
1.9306,-1.0156,2.4316,-1.4378,-310.85,241.57,65.11,307.17,603.48
1.9313,-1.4941,2.5928,-1.1238,-313.31,183.65,121.77,307.16,603.69
1.932,-1.7139,2.4756,-0.79006,-308.38,115.34,187.38,307.15,603.91
1.9327,-1.9629,2.1875,-0.25518,-298.02,44.552,250,307.15,604.12
1.9334,-2.29,1.8018,0.43674,-275.32,-25.246,290.76,307.15,604.34
1.9341,-2.5635,1.4453,1.0698,-231.9,-84.648,306.66,307.15,604.55
1.9348,-2.5977,1.1084,1.4525,-170.23,-141.08,308.15,307.15,604.77
1.9355,-2.4219,0.71777,1.6783,-100.66,-205.93,303.18,307.15,604.98
1.9362,-2.085,0.11719,1.9531,-31.085,-266.82,287.78,307.16,605.2
1.9369,-1.665,-0.61523,2.277,34.539,-303.45,261.93,307.17,605.41
1.9376,-1.2891,-1.2402,2.5174,93.254,-311.37,216.2,307.18,605.63
1.9383,-0.91797,-1.5918,2.4978,151.97,-309.39,150.6,307.19,605.84
1.939,-0.47363,-1.792,2.2671,215.62,-304.93,78.032,307.21,606.06
1.9397,0.19043,-2.0801,1.9138,272.36,-287.61,9.9404,307.23,606.27
1.9404,0.91797,-2.4072,1.5212,304.93,-256.92,-51.193,307.24,606.49
1.9411,1.4844,-2.6367,1.1925,308.38,-207.91,-109.84,307.24,606.7
1.9418,1.7676,-2.583,0.85386,304.43,-141.08,-172.47,307.24,606.92
1.9425,1.9824,-2.3193,0.37786,299.99,-67.323,-235.59,307.24,607.13
1.9432,2.29,-1.9385,-0.29443,279.76,2.4751,-285.29,307.23,607.35
1.9439,2.5684,-1.5723,-0.93728,240.78,61.877,-310.64,307.23,607.56
1.9446,2.6807,-1.2451,-1.3838,185.52,120.29,-311.63,307.23,607.78
1.9453,2.5342,-0.86426,-1.6341,119.4,184.64,-307.66,307.23,607.99
1.946,2.2363,-0.33691,-1.8647,45.394,246.02,-298.71,307.23,608.21
1.9467,1.8262,0.37598,-2.1837,-23.19,291.07,-276.34,307.23,608.42
1.9474,1.4209,1.0547,-2.4487,-79.932,308.89,-234.1,307.23,608.64
1.9481,1.0547,1.4795,-2.5125,-138.15,306.91,-173.46,307.23,608.85
1.9488,0.64453,1.6895,-2.3211,-203.28,300.97,-104.37,307.23,609.07
1.9495,0.087891,1.9287,-2.0267,-262,289.59,-33.797,307.23,609.28
1.9502,-0.66895,2.2852,-1.639,-301.47,264.84,31.809,307.23,609.5
1.9509,-1.3086,2.5732,-1.2906,-313.31,219.29,88.47,307.24,609.71
1.9516,-1.6797,2.6318,-0.98145,-310.35,156.92,148.61,307.25,609.93
1.9523,-1.8896,2.4121,-0.55452,-305.91,85.638,214.71,307.24,610.14
1.953,-2.1777,2.0801,0.049072,-291.6,13.366,269.39,307.22,610.36
1.9537,-2.5,1.6699,0.78516,-259.04,-51.482,301.2,307.2,610.57
1.9544,-2.6904,1.3232,1.3151,-205.75,-107.42,308.15,307.16,610.79
1.9551,-2.6221,0.97168,1.6243,-142.1,-168.31,305.67,307.14,611
1.9558,-2.334,0.48828,1.8304,-72.038,-234.14,297.72,307.12,611.22
1.9565,-1.9434,-0.18555,2.1248,-0.98682,-285.13,279.82,307.1,611.43
1.9572,-1.5283,-0.92285,2.4438,60.689,-309.88,245.03,307.07,611.65
1.9579,-1.1719,-1.4209,2.5812,116.44,-311.86,188.87,307.05,611.86
1.9586,-0.77637,-1.6748,2.4438,179.6,-307.9,120.28,307.03,612.08
1.9593,-0.26367,-1.8701,2.1445,242.76,-298.5,49.205,307.01,612.29
1.96,0.43945,-2.2021,1.7862,289.63,-276.72,-17.893,307.01,612.51
1.9607,1.1523,-2.5439,1.428,307.89,-239.59,-76.044,307,612.72
1.9614,1.5918,-2.6758,1.1188,307.39,-180.19,-135.19,306.98,612.94
1.9621,1.8262,-2.5244,0.73608,303.94,-109.4,-199.8,306.97,613.15
1.9628,2.0752,-2.2217,0.19629,292.59,-37.126,-259.94,306.96,613.37
1.9635,2.4219,-1.8555,-0.51035,265.95,28.711,-299.21,306.95,613.58
1.9642,2.6807,-1.4844,-1.1336,218.58,87.123,-312.13,306.94,613.8
1.9649,2.7051,-1.1621,-1.4967,158.38,146.53,-310.14,306.94,614.01
1.9656,2.4902,-0.71777,-1.7372,88.32,212.36,-305.67,306.94,614.23
1.9663,2.1338,-0.1123,-1.9972,15.789,268.3,-290.76,306.95,614.44
1.967,1.7285,0.63477,-2.3457,-48.354,300.97,-261.43,306.96,614.66
1.9677,1.333,1.25,-2.5567,-103.62,308.89,-210.24,306.97,614.87
1.9684,0.94238,1.5771,-2.4978,-163.81,305.43,-144.14,306.97,615.09
1.9691,0.43457,1.7822,-2.2181,-229.93,297.51,-74.056,306.98,615.3
1.9698,-0.19043,2.0459,-1.8697,-283.22,280.18,-4.9702,306.98,615.52
1.9705,-0.91797,2.417,-1.5311,-309.37,249.49,57.654,306.98,615.73
1.9712,-1.4355,2.6123,-1.2023,-311.83,195.53,113.32,306.98,615.95
1.9719,-1.7188,2.5391,-0.84895,-310.35,125.73,175.45,306.98,616.16
1.9726,-1.9482,2.2461,-0.32878,-302.46,54.452,239.07,306.98,616.38
1.9733,-2.2461,1.8848,0.31406,-278.78,-13.366,287.78,306.98,616.59
1.974,-2.5586,1.5234,0.98145,-238.81,-74.748,307.16,306.98,616.81
1.9747,-2.6416,1.1963,1.4035,-182.07,-133.66,306.17,306.98,617.02
1.9754,-2.5,0.80078,1.6734,-112.99,-196.52,303.68,306.98,617.24
1.9761,-2.1582,0.22461,1.9187,-39.966,-256.42,292.75,306.99,617.45
1.9768,-1.7676,-0.46875,2.2377,25.657,-299.98,266.4,306.99,617.67
1.9775,-1.3818,-1.1523,2.5272,82.893,-313.35,222.67,307,617.88
1.9782,-1.001,-1.5576,2.5518,143.09,-308.89,162.03,307.01,618.09
1.9789,-0.53711,-1.792,2.3309,207.23,-303.94,91.452,307.01,618.31
1.9796,0.097656,-2.041,1.9678,263.97,-291.57,19.384,307.02,618.52
1.9803,0.7959,-2.3779,1.6096,300.49,-263.85,-43.738,307.03,618.74
1.981,1.4111,-2.6562,1.2808,309.86,-215.83,-99.404,307.04,618.95
1.9817,1.748,-2.6416,0.92747,305.42,-150.98,-162.03,307.04,619.17
1.9824,1.9873,-2.3877,0.44165,300.49,-80.193,-226.64,307.05,619.38
1.9831,2.251,-2.002,-0.19629,284.2,-8.4153,-278.83,307.07,619.6
1.9838,2.5488,-1.6406,-0.84404,248.68,53.957,-308.15,307.06,619.81
1.9845,2.7002,-1.2988,-1.3446,194.4,110.88,-312.13,307.06,620.03
1.9852,2.583,-0.91797,-1.6292,130.26,174.25,-308.65,307.05,620.24
1.9859,2.2803,-0.38574,-1.8647,57.729,238.1,-300.2,307.05,620.46
1.9866,1.8799,0.26855,-2.1297,-13.322,285.13,-281.31,307.06,620.67
1.9873,1.4844,0.94727,-2.4094,-71.544,307.9,-242.55,307.06,620.89
1.988,1.1133,1.4307,-2.5223,-127.3,308.89,-183.4,307.07,621.1
1.9887,0.72754,1.6699,-2.3849,-193.42,301.96,-115.81,307.06,621.32
1.9894,0.1416,1.9141,-2.061,-255.09,291.07,-45.229,307.06,621.53
1.9901,-0.54688,2.2021,-1.6734,-296.54,270.28,23.36,307.06,621.75
1.9908,-1.2012,2.5098,-1.3348,-311.83,229.19,80.02,307.05,621.96
1.9915,-1.626,2.6172,-1.0207,-312.33,165.83,137.67,307.05,622.18
1.9922,-1.8604,2.4512,-0.6134,-307.89,96.034,203.78,307.03,622.39
1.9929,-2.1338,2.0947,0.0049072,-293.08,26.731,263.42,307,622.61
1.9936,-2.4219,1.6943,0.67229,-264.96,-41.087,298.71,306.98,622.82
1.9943,-2.6514,1.3574,1.2415,-218.09,-99.499,306.66,306.97,623.04
1.995,-2.6172,1.0059,1.5801,-152.96,-158.41,306.17,306.96,623.25
1.9957,-2.3779,0.54199,1.8157,-81.412,-222.26,301.2,306.93,623.47
1.9964,-1.9629,-0.12207,2.0758,-11.842,-278.7,282.81,306.92,623.68
1.9971,-1.5576,-0.80566,2.3555,50.328,-309.39,251,306.9,623.9
1.9978,-1.2109,-1.3477,2.5518,107.56,-311.86,199.8,306.89,624.11
1.9985,-0.83496,-1.6455,2.4732,169.73,-307.41,133.2,306.88,624.33
1.9992,-0.32715,-1.8604,2.1984,232.89,-300.97,59.643,306.87,624.54
1.9999,0.36621,-2.1436,1.8059,283.22,-282.16,-8.4494,306.86,624.76
2.0006,1.0254,-2.4463,1.4525,307.39,-246.02,-67.098,306.85,624.97
2.0013,1.5283,-2.6465,1.1581,308.87,-189.59,-124.75,306.85,625.19
2.002,1.7871,-2.5586,0.80969,304.43,-121.77,-189.37,306.85,625.4
2.0027,2.0508,-2.2705,0.26499,295.55,-49.997,-251,306.85,625.62
2.0034,2.3535,-1.8701,-0.42693,271.37,19.306,-294.73,306.85,625.83
2.0041,2.6123,-1.5332,-1.0207,227.95,78.708,-311.14,306.86,626.05
2.0048,2.6953,-1.2158,-1.4329,168.75,136.63,-311.14,306.86,626.26
2.0055,2.5146,-0.78613,-1.6979,98.682,200.98,-306.66,306.87,626.48
2.0062,2.1582,-0.16113,-1.9727,27.137,260.38,-293.74,306.88,626.69
2.0069,1.7383,0.55176,-2.272,-37.992,299.49,-266.9,306.89,626.9
2.0076,1.3867,1.1426,-2.5174,-95.228,309.39,-219.68,306.91,627.12
2.0083,1.0156,1.5283,-2.5223,-155.42,304.93,-156.06,306.93,627.33
2.009,0.52734,1.7627,-2.2819,-220.06,299.98,-85.488,306.95,627.55
2.0097,-0.13184,2.0361,-1.9187,-274.33,285.13,-14.911,306.97,627.76
2.0104,-0.83496,2.3486,-1.536,-307.39,254.44,46.72,306.98,627.98
2.0111,-1.3623,2.5781,-1.2415,-313.81,203.45,103.38,306.98,628.19
2.0118,-1.6797,2.5684,-0.91274,-309.37,138.11,166.5,306.99,628.41
2.0125,-1.9189,2.3047,-0.41711,-302.95,65.838,231.11,307,628.62
2.0132,-2.2266,1.9238,0.25518,-284.2,-4.9502,280.82,307.01,628.84
2.0139,-2.4951,1.5576,0.88821,-247.2,-65.838,305.17,307.02,629.05
2.0146,-2.6318,1.2695,1.32,-190.95,-122.76,307.66,307.02,629.27
2.0153,-2.5244,0.88867,1.6096,-123.85,-186.13,304.18,307.02,629.48
2.016,-2.2119,0.32227,1.8697,-51.808,-248.99,294.73,307.02,629.7
2.0167,-1.8018,-0.40527,2.1984,16.282,-294.54,272.37,307.03,629.91
2.0174,-1.4258,-1.0498,2.4634,74.011,-312.85,231.11,307.04,630.13
2.0181,-1.0938,-1.4697,2.5518,132.73,-309.88,171.97,307.04,630.34
2.0188,-0.63477,-1.7432,2.3751,197.36,-305.43,102.88,307.04,630.56
2.0195,-0.014648,-1.9971,2.0316,256.57,-294.04,30.318,307.04,630.77
2.0202,0.74219,-2.3438,1.639,296.54,-269.79,-35.289,307.04,630.99
2.0209,1.333,-2.6025,1.3053,310.35,-223.75,-90.458,307.03,631.2
2.0216,1.6895,-2.666,1.0158,306.9,-161.87,-150.6,307.02,631.42
2.0223,1.9385,-2.4512,0.55452,300.98,-91.579,-218.19,307.01,631.63
2.023,2.2266,-2.0801,-0.083423,286.67,-19.801,-272.37,306.99,631.85
2.0237,2.5391,-1.6797,-0.79006,256.57,46.532,-303.68,306.98,632.06
2.0244,2.6758,-1.3428,-1.271,204.27,101.97,-312.13,306.96,632.28
2.0251,2.6221,-1.0059,-1.5752,139.14,161.38,-311.14,306.96,632.49
2.0258,2.3438,-0.49316,-1.8206,69.571,228.7,-302.19,306.96,632.71
2.0265,1.9482,0.17578,-2.1003,-0.98682,281.17,-283.3,306.96,632.92
2.0272,1.5186,0.89844,-2.3996,-63.65,304.93,-250.5,306.96,633.14
2.0279,1.167,1.3672,-2.5076,-120.39,306.91,-194.83,306.96,633.35
2.0286,0.78125,1.626,-2.3947,-181.08,304.93,-124.75,306.96,633.57
2.0293,0.22461,1.8604,-2.0905,-244.73,295.03,-55.169,306.96,633.78
2.03,-0.46875,2.168,-1.7077,-293.08,272.76,10.437,306.97,634
2.0307,-1.1572,2.4805,-1.3495,-311.83,236.12,71.074,306.98,634.21
2.0314,-1.5527,2.5928,-1.0649,-310.35,178.7,130.22,306.98,634.43
2.0321,-1.8115,2.4805,-0.70173,-308.38,106.92,193.84,306.98,634.64
2.0328,-2.0752,2.1533,-0.11287,-298.02,35.641,253.48,306.97,634.86
2.0335,-2.3926,1.7432,0.59868,-270.39,-30.691,295.23,306.96,635.07
2.0342,-2.6172,1.3721,1.1925,-224.99,-89.104,308.15,306.97,635.29
2.0349,-2.6221,1.0693,1.5212,-164.8,-149.5,306.17,306.97,635.5
2.0356,-2.4268,0.63965,1.7715,-93.254,-213.35,301.2,306.96,635.71
2.0363,-2.0459,-0.0097656,2.0365,-21.71,-270.78,287.28,306.96,635.93
2.037,-1.6113,-0.74219,2.3457,41.446,-305.92,257.95,306.96,636.14
2.0377,-1.2354,-1.3184,2.537,97.695,-312.85,208.25,306.95,636.36
2.0384,-0.90332,-1.6016,2.4929,159.86,-307.9,143.64,306.93,636.57
2.0391,-0.39062,-1.8262,2.2279,223.51,-302.46,71.571,306.92,636.79
2.0398,0.27832,-2.1045,1.8451,276.31,-286.12,0.99404,306.92,637
2.0405,0.98633,-2.4316,1.482,305.91,-252.95,-58.152,306.91,637.22
2.0412,1.4795,-2.6221,1.1777,309.37,-199.99,-115.31,306.91,637.43
2.0419,1.7334,-2.5635,0.86367,303.94,-133.16,-179.92,306.9,637.65
2.0426,1.9824,-2.2803,0.34351,297.53,-60.887,-243.04,306.89,637.86
2.0433,2.2852,-1.9043,-0.32388,277.3,10.395,-288.77,306.9,638.08
2.044,2.5928,-1.5527,-0.97654,235.85,69.303,-310.64,306.91,638.29
2.0447,2.6611,-1.2354,-1.3789,177.63,126.23,-312.63,306.91,638.51
2.0454,2.5391,-0.86914,-1.6341,111.02,191.57,-307.66,306.92,638.72
2.0461,2.207,-0.2832,-1.8991,38.486,253.45,-296.22,306.94,638.94
2.0468,1.8066,0.42969,-2.2132,-30.098,294.04,-272.86,306.95,639.15
2.0475,1.4209,1.0938,-2.4978,-87.333,307.9,-228.63,306.97,639.37
2.0482,1.0645,1.4746,-2.5125,-144.08,306.91,-166.01,306.99,639.58
2.0489,0.63477,1.6992,-2.326,-209.21,301.47,-95.925,307,639.8
2.0496,-0.014648,1.9727,-1.9678,-268.41,286.62,-26.342,307,640.01
2.0503,-0.72266,2.3047,-1.5948,-304.43,260.38,38.271,307,640.23
2.051,-1.3281,2.5781,-1.2759,-312.33,214.34,95.428,307.02,640.44
2.0517,-1.626,2.5684,-0.96672,-310.35,149,156.56,307.03,640.66
2.0524,-1.8604,2.3486,-0.52017,-305.91,76.233,220.68,307.03,640.87
2.0531,-2.1533,1.9727,0.1374,-288.15,6.4353,274.36,307.03,641.09
2.0538,-2.4609,1.6016,0.79988,-253.61,-55.937,304.18,307.03,641.3
2.0545,-2.6221,1.2891,1.2857,-201.31,-113.85,307.66,307.03,641.52
2.0552,-2.5244,0.95215,1.5458,-135.69,-176.23,304.67,307.03,641.73
2.0559,-2.2656,0.44434,1.8059,-63.156,-240.08,297.22,307.03,641.95
2.0566,-1.8506,-0.26855,2.1101,6.9077,-289.09,277.34,307.02,642.16
2.0573,-1.4795,-0.94727,2.4242,66.117,-310.87,239.56,307.02,642.38
2.058,-1.1377,-1.4209,2.5469,122.37,-311.86,181.91,307.01,642.59
2.0587,-0.75195,-1.6602,2.4094,186.01,-306.42,112.82,307.01,642.81
2.0594,-0.14648,-1.9336,2.1052,249.17,-295.53,42.247,307,643.02
2.0601,0.59082,-2.2656,1.7077,292.59,-274.24,-25.348,307,643.24
2.0608,1.25,-2.5781,1.3642,308.38,-234.14,-83.003,306.99,643.45
2.0615,1.6602,-2.6758,1.06,307.39,-172.76,-141.15,306.98,643.67
2.0622,1.8799,-2.4902,0.65266,303.94,-100.98,-206.26,306.97,643.88
2.0629,2.168,-2.1387,0.014722,290.12,-30.691,-265.91,306.96,644.1
2.0636,2.4707,-1.7334,-0.67229,261.51,34.156,-302.19,306.94,644.31
2.0643,2.6904,-1.4062,-1.2219,213.65,93.559,-311.14,306.93,644.52
2.065,2.6514,-1.0645,-1.5507,151.97,153.46,-309.64,306.92,644.74
2.0657,2.4023,-0.5957,-1.7666,79.932,217.31,-305.17,306.92,644.95
2.0664,2.002,0.078125,-2.0561,8.3879,273.25,-288.27,306.9,645.17
2.0671,1.5674,0.78613,-2.3407,-53.781,304.44,-255.47,306.89,645.38
2.0678,1.2158,1.3184,-2.5076,-110.03,308.89,-204.28,306.89,645.6
2.0685,0.84473,1.5967,-2.4193,-172.2,303.94,-138.17,306.88,645.81
2.0692,0.35156,1.8066,-2.1592,-235.85,297.01,-66.104,306.88,646.03
2.0699,-0.36621,2.1191,-1.7715,-286.18,278.2,2.4851,306.88,646.24
2.0706,-1.0449,2.417,-1.3937,-311.34,243.55,62.128,306.87,646.46
2.0713,-1.5234,2.5928,-1.0992,-311.83,188.11,120.28,306.87,646.67
2.072,-1.7578,2.4854,-0.75081,-308.38,118.8,184.39,306.87,646.89
2.0727,-2.0117,2.2021,-0.22083,-300.49,46.532,245.03,306.87,647.1
2.0734,-2.3438,1.792,0.49563,-276.31,-21.286,290.26,306.87,647.32
2.0741,-2.583,1.4209,1.109,-232.89,-80.193,308.15,306.87,647.53
2.0748,-2.6416,1.1133,1.4918,-174.67,-139.6,306.66,306.86,647.75
2.0755,-2.4316,0.68848,1.7273,-105.59,-204.94,302.19,306.85,647.96
2.0762,-2.085,0.083008,1.9825,-32.565,-261.87,291.25,306.85,648.18
2.0769,-1.6406,-0.66406,2.3015,33.552,-301.47,264.42,306.87,648.39
2.0776,-1.2744,-1.25,2.5174,88.32,-313.84,216.2,306.86,648.61
2.0783,-0.92773,-1.5918,2.5125,148.52,-309.39,153.08,306.84,648.82
2.079,-0.45898,-1.7871,2.2524,215.62,-301.96,84.494,306.83,649.04
2.0797,0.18066,-2.0508,1.8991,269.4,-289.09,12.923,306.83,649.25
2.0804,0.92285,-2.3877,1.5016,300.98,-261.87,-51.69,306.82,649.47
2.0811,1.4355,-2.5928,1.1925,309.86,-209.39,-105.87,306.8,649.68
2.0818,1.7188,-2.5732,0.89312,306.9,-142.57,-167.5,306.78,649.9
2.0825,1.9336,-2.3193,0.42693,298.51,-72.768,-235.09,306.78,650.11
2.0832,2.2412,-1.9531,-0.23064,279.27,-2.4751,-284.79,306.78,650.32
2.0839,2.5391,-1.5674,-0.90293,245.22,61.382,-307.66,306.79,650.54
2.0846,2.6562,-1.2744,-1.325,188.98,118.31,-311.14,306.8,650.75
2.0853,2.5537,-0.92773,-1.5899,120.39,179.2,-309.64,306.81,650.97
2.086,2.2461,-0.38574,-1.8353,48.847,244.04,-299.21,306.81,651.18
2.0867,1.8408,0.33203,-2.1592,-18.256,291.07,-275.85,306.82,651.4
2.0874,1.4404,1.0254,-2.4487,-77.958,308.4,-237.08,306.83,651.61
